iteration,filename,rssi_temporal_A_a_mean,rssi_temporal_A_a_std,rssi_temporal_A_a_max,rssi_temporal_A_a_min,rssi_temporal_A_b_mean,rssi_temporal_A_b_std,rssi_temporal_A_b_max,rssi_temporal_A_b_min,rssi_temporal_A_c_mean,rssi_temporal_A_c_std,rssi_temporal_A_c_max,rssi_temporal_A_c_min,rssi_temporal_A_d_mean,rssi_temporal_A_d_std,rssi_temporal_A_d_max,rssi_temporal_A_d_min,rssi_temporal_A_e_mean,rssi_temporal_A_e_std,rssi_temporal_A_e_max,rssi_temporal_A_e_min,rssi_temporal_A_f_mean,rssi_temporal_A_f_std,rssi_temporal_A_f_max,rssi_temporal_A_f_min,rssi_temporal_B_a_mean,rssi_temporal_B_a_std,rssi_temporal_B_a_max,rssi_temporal_B_a_min,rssi_temporal_B_b_mean,rssi_temporal_B_b_std,rssi_temporal_B_b_max,rssi_temporal_B_b_min,rssi_temporal_B_c_mean,rssi_temporal_B_c_std,rssi_temporal_B_c_max,rssi_temporal_B_c_min,rssi_temporal_B_d_mean,rssi_temporal_B_d_std,rssi_temporal_B_d_max,rssi_temporal_B_d_min,rssi_temporal_B_e_mean,rssi_temporal_B_e_std,rssi_temporal_B_e_max,rssi_temporal_B_e_min,rssi_temporal_B_f_mean,rssi_temporal_B_f_std,rssi_temporal_B_f_max,rssi_temporal_B_f_min,rssi_temporal_C_a_mean,rssi_temporal_C_a_std,rssi_temporal_C_a_max,rssi_temporal_C_a_min,rssi_temporal_C_b_mean,rssi_temporal_C_b_std,rssi_temporal_C_b_max,rssi_temporal_C_b_min,rssi_temporal_C_c_mean,rssi_temporal_C_c_std,rssi_temporal_C_c_max,rssi_temporal_C_c_min,rssi_temporal_C_d_mean,rssi_temporal_C_d_std,rssi_temporal_C_d_max,rssi_temporal_C_d_min,rssi_temporal_C_e_mean,rssi_temporal_C_e_std,rssi_temporal_C_e_max,rssi_temporal_C_e_min,rssi_temporal_C_f_mean,rssi_temporal_C_f_std,rssi_temporal_C_f_max,rssi_temporal_C_f_min,rssi_temporal_D_a_mean,rssi_temporal_D_a_std,rssi_temporal_D_a_max,rssi_temporal_D_a_min,rssi_temporal_D_b_mean,rssi_temporal_D_b_std,rssi_temporal_D_b_max,rssi_temporal_D_b_min,rssi_temporal_D_c_mean,rssi_temporal_D_c_std,rssi_temporal_D_c_max,rssi_temporal_D_c_min,rssi_temporal_D_d_mean,rssi_temporal_D_d_std,rssi_temporal_D_d_max,rssi_temporal_D_d_min,rssi_temporal_D_e_mean,rssi_temporal_D_e_std,rssi_temporal_D_e_max,rssi_temporal_D_e_min,rssi_temporal_D_f_mean,rssi_temporal_D_f_std,rssi_temporal_D_f_max,rssi_temporal_D_f_min,target_busy,target_throughput,target_channel
129,it0129_08-04-19_17-44-57.mat,172.17541,95.9113050757412,605,0,36.16303,87.832261221143,579,0,22.05643,68.85008573455156,584,0,21.68042,72.42364095116733,598,0,5.16516,36.306772400950216,686,0,5.95665,41.66227491121314,424,0,43.12658,90.53596355870744,631,0,99.97136,198.87895916800855,701,0,23.88625,75.41069003090676,601,0,30.51282,87.3524501983064,661,0,20.52066,74.75071794414018,614,0,0.58344,3.752745363916928,101,0,59.23699,110.46145982078953,645,0,37.9035,72.7789088112071,557,0,23.96286,72.08529365009483,609,0,198.64809,141.4155368032519,596,0,13.23212,57.93014914796611,571,0,0.06652,2.3590453767573023,335,0,38.41173,81.12603976780267,541,0,27.45397,62.24724251915984,512,0,15.05424,50.94442185384382,466,0,0.1063,2.4268581149296717,141,0,7.37493,12.439295699319155,99,0,0.10141,2.5445875917130456,140,0,1,0.0977237145650049,rssi_temporal_B_b
130,it0130_08-04-19_17-45-06.mat,168.01685,103.85896680632588,514,0,32.10876,90.64415861633003,628,0,22.45007,69.33236594113242,612,0,22.02641,73.76310292084993,627,0,14.89002,38.47899302735975,604,0,6.03205,42.334610932397844,422,0,40.85913,88.83425862606781,613,0,13.75516,63.633476200616286,687,0,24.04356,75.34285873608991,602,0,29.30245,84.69548496819355,630,0,19.46201,73.15838637340151,656,0,0.65011,5.255805075143103,205,0,60.99041,111.60607948508854,633,0,36.52181,75.40668726528104,567,0,27.02613,75.53424248129521,559,0,2.8523,24.412108567471186,542,0,12.79723,55.59253487948809,546,0,0.08472,3.2517875886349032,310,0,41.29379,85.20365659662677,595,0,28.40801,64.11916108184744,525,0,15.44469,51.801665231958516,473,0,0.05145,1.3266660836472755,137,0,7.09768,12.10722918828251,118,0,0.0653,1.7408204703529884,165,0,0,0.013445904203323557,rssi_temporal_B_b
131,it0131_08-04-19_17-45-15.mat,34.40326,84.6651047443538,609,0,36.33062,97.13255010765238,533,0,21.78861,68.06086646721374,534,0,22.68954,74.19803255200505,614,0,5.1125,34.661684375546436,664,0,5.65007,40.67757218658827,441,0,43.14466,91.04868935621425,616,0,7.60855,37.663120116335286,672,0,24.12271,74.97012479818811,560,0,28.64222,83.6313363128415,611,0,20.04875,74.39918476325867,618,0,0.55226,3.952514249487281,181,0,58.15019,105.39786531502381,621,0,33.17199,72.72295435032807,482,0,24.06619,71.78913559086709,603,0,40.58209,116.57701326261493,580,0,14.43356,61.69145018336334,623,0,0.04685,1.9446940832686257,322,0,37.85555,80.37045293015026,607,0,26.86275,61.058079337934466,491,0,15.07844,50.70204559153802,466,0,0.06569,1.5534911727782688,123,0,7.21015,12.328979965005216,175,0,0.03575,0.6783449988759407,38,0,0,0.0074374877810361685,rssi_temporal_B_b
132,it0132_08-04-19_17-45-24.mat,34.23405,83.29866631944056,565,0,37.19427,88.76314837345,610,0,26.25274,77.40501535748443,629,0,26.60695,83.51893391140419,628,0,4.81131,35.33075835704493,682,0,6.25937,44.0592362303649,570,0,41.6577,87.52313700222358,623,0,114.44521,209.30794150737785,698,0,26.40432,80.50471952213485,625,0,34.58832,94.99327407547125,656,0,20.01198,74.62163638301963,644,0,0.61921,5.428273111763998,272,0,54.74701,104.68704784289174,679,0,44.37885,82.04080608256783,553,0,27.99462,80.43950006716601,620,0,3.95493,31.020577343033125,552,0,12.78029,56.546123452593115,571,0,0.10613,3.6064340314360392,298,0,39.46214,83.80438536628259,578,0,32.51481,72.58346533931746,589,0,17.82211,58.40945304612858,527,0,0.07545,1.9638424828636334,134,0,7.20779,12.18393833355619,116,0,0.05468,1.3029543728005215,93,0,1,0.11187215053763441,rssi_temporal_B_b
133,it0133_08-04-19_17-45-33.mat,47.23151,99.18583746241144,615,0,40.51189,94.94684480606978,670,0,23.03433,69.55929047547208,585,0,24.26761,76.68635898833573,632,0,6.78931,41.00996902856548,628,0,17.5339,73.72441611020056,576,0,44.08914,89.45057168101499,582,0,135.78892,220.09615995113046,740,0,25.29295,77.59597637956172,590,0,30.4449,86.39111611728373,657,0,22.88859,80.38204624051257,621,0,3.57106,29.940636440737197,493,0,55.65645,105.80959409901116,640,0,42.24869,75.17160197364362,586,0,25.49892,74.57280374797236,597,0,2.58163,21.64274373879384,549,0,13.43373,58.19185963936107,588,0,0.12027,2.782104442162444,331,0,37.65094,81.12248379528575,574,0,30.43503,67.50856789252087,577,0,15.60128,51.90213658763577,488,0,0.07157,1.911613908481522,120,0,7.3764,12.40069768359829,111,0,0.03632,0.701370699131351,41,0,1,0.13273599217986315,rssi_temporal_B_b
134,it0134_08-04-19_17-45-42.mat,38.30081,89.59787767209612,592,0,31.47691,91.0112200052933,643,0,22.83852,70.0926415839038,596,0,21.25177,71.4774973111615,607,0,4.22684,31.09688704057691,656,0,9.50526,54.314890337111045,524,0,43.62021,92.37047271480155,624,0,10.338,47.40000333333321,661,0,25.67231,78.23374162894102,647,0,31.79741,90.75711612480808,672,0,19.58313,72.84065203856359,564,0,4.30763,36.543280555843644,528,0,56.9501,108.48504095030798,647,0,39.38817,82.23773303083627,562,0,24.4,72.09424013054024,603,0,3.74902,24.73573950864619,548,0,12.43863,55.497920625218924,545,0,0.14166,3.9796020459839947,287,0,41.29162,87.30414880047569,564,0,28.45946,64.30466403386616,542,0,15.03906,51.212875669272854,488,0,0.05576,1.4623511282862267,131,0,7.31652,12.33652119074093,98,0,0.12473,2.764932626141187,141,0,0,0.01010557184750733,rssi_temporal_B_b
135,it0135_08-04-19_17-45-51.mat,37.19257,87.53990271182109,599,0,30.24513,88.14441968317166,589,0,22.23338,69.2123930649389,584,0,22.0143,73.76195289924203,588,0,4.82597,34.684173387282854,664,0,16.79018,67.93039699256585,470,0,42.88006,91.97234244269522,616,0,8.36633,39.581162847130955,639,0,24.21794,76.17473309540638,588,0,30.02728,85.51584318593602,619,0,20.90776,76.01607732435554,599,0,0.80996,7.992823330863757,340,0,57.45536,109.00759334684167,643,0,34.83554,75.20381328701623,533,0,24.04019,71.63970822640123,593,0,2.80518,23.453715807257495,563,0,13.47298,58.34005527868139,598,0,0.21712,7.170037580487288,394,0,41.45076,86.56825685794071,568,0,27.94372,63.58826646922843,513,0,14.92902,50.063966101774234,479,0,0.07405,2.0332109082680034,136,0,7.15418,12.137156525628233,97,0,0.2039,5.816643773689428,342,0,0,0.008178230694037145,rssi_temporal_B_b
136,it0136_08-04-19_17-46-00.mat,37.5073,89.1686598907374,660,0,52.33751,97.23010355337436,678,0,22.59655,69.13782046100022,585,0,22.66404,74.79295241450494,590,0,5.18916,36.712672995770816,667,0,13.28702,65.67840771151201,625,0,45.84094,96.8565329748923,755,0,151.8903,223.4408494566515,685,0,24.90429,77.95321192610282,597,0,30.90281,87.77109070818193,619,0,22.623,80.8039145772035,673,0,1.53762,19.494232088892346,462,0,57.73961,110.29341851193071,710,0,42.78009,75.73874166892331,553,0,26.20254,78.30608340064263,643,0,8.43615,50.89565308724803,564,0,14.54179,61.06408726572355,561,0,0.58792,10.74487738755543,300,0,42.36444,89.02415954945263,655,0,28.19609,63.46787706164355,561,0,15.02113,51.0091811689141,454,0,0.11513,2.7263996557914982,158,0,7.38466,12.812400114123818,354,0,0.04786,1.0603628720395673,93,0,1,0.14847536656891494,rssi_temporal_B_b
137,it0137_08-04-19_17-46-09.mat,111.06173,93.14975737707049,534,0,40.53799,89.87983609664572,614,0,23.06266,70.19866960081508,592,0,22.91866,75.00278224042358,603,0,5.89354,37.30083948476763,663,0,14.07551,62.98850473094198,430,0,43.04055,90.5491493372384,577,0,84.91925,176.75050220420167,678,0,25.05974,78.33274443763858,592,0,31.39475,88.3149550327548,598,0,21.39839,77.03571778991807,626,0,0.94561,8.92331058116325,353,0,54.64824,105.77665784520894,636,0,50.67872,85.42372070544342,509,0,25.58886,75.64264487642139,606,0,3.15962,25.267890720350998,543,0,13.97811,59.807953574987835,603,0,0.06806,2.365296564154271,345,0,40.12121,84.5620399359896,554,0,27.8994,62.63377139882285,483,0,15.68004,52.19862359869654,494,0,0.09439,2.2958833872607727,149,0,7.37106,12.393836148521569,161,0,0.04922,1.1023054892360828,129,0,1,0.08301001955034214,rssi_temporal_B_b
138,it0138_08-04-19_17-46-19.mat,143.06893,92.15130633178838,609,0,33.12431,91.41936401563895,629,0,22.99446,70.18505260601006,654,0,22.52537,74.26071920176305,667,0,4.65315,34.459551434653065,670,0,6.40068,42.29775213338884,438,0,45.82369,95.65994514311568,611,0,12.6822,60.67102853224099,704,0,24.46185,76.67628019523052,598,0,30.81168,87.42489700066908,610,0,20.56714,74.6561853580827,601,0,0.77542,7.151418308531532,287,0,57.12742,108.11599032586992,618,0,41.17848,80.51048953328753,562,0,25.62384,75.5211104503529,635,0,2.96005,24.737876909660216,544,0,14.75739,63.44867524533432,615,0,0.12221,2.9106519400127526,207,0,40.52904,84.96998056183371,579,0,28.18523,63.66908433334895,546,0,14.88719,50.41695690840434,504,0,0.11055,2.8130852631052616,162,0,7.58653,12.643072908082909,140,0,0.0981,2.886886972155301,230,0,0,0.012397067448680351,rssi_temporal_B_b
139,it0139_08-04-19_17-46-28.mat,180.34058,100.25187202872374,547,0,33.26494,94.97710338179618,743,0,22.2497,68.451993469219,548,0,21.59693,72.6770118027365,589,0,4.87886,35.5940026563521,645,0,6.95795,46.645214993582144,664,0,44.03306,94.16409977818722,694,0,16.36641,55.99701897165509,670,0,23.48844,74.76563519670249,604,0,30.34854,86.1962101247404,630,0,20.17364,74.5479520117783,643,0,1.6124,19.12443374952576,454,0,56.37571,108.18586216320458,641,0,35.81159,78.97586170262342,560,0,26.20583,78.50346071359593,594,0,5.77629,39.11899441238105,571,0,12.58507,55.84625343830237,542,0,0.98019,17.124780803382567,428,0,39.71395,85.63541244950888,629,0,29.34959,66.88824273990086,525,0,14.79631,50.21782831210346,487,0,0.07072,1.7625829573668301,106,0,6.88082,11.98086792046386,213,0,0.99859,17.655830425440204,429,0,0,0.015998445747800585,rssi_temporal_B_b
140,it0140_08-04-19_17-46-37.mat,147.82137,84.47870797617055,491,0,39.56567,90.30585455800248,597,0,21.73221,66.91238060714848,558,0,22.21819,73.49713465927702,599,0,5.53483,37.84835408404307,632,0,5.5705,38.76300310540967,375,0,44.17652,90.00281407094779,555,0,81.3106,179.28405491744098,649,0,24.20946,76.07514933609004,535,0,32.12257,89.92027405760672,629,0,25.83234,86.26020467240036,635,0,0.84684,7.883028733576962,309,0,54.71162,104.70512096824874,613,0,41.22103,74.26839257543615,494,0,24.74803,73.56547764487838,559,0,2.60288,21.063343887084976,552,0,18.50848,70.80095160440712,618,0,0.17583,4.775675220437419,352,0,38.37952,80.99886471160937,523,0,27.71577,63.171234144245595,469,0,14.91498,50.815956466444675,463,0,0.07412,1.892925309038896,117,0,7.3728,12.422043316620659,115,0,0.14907,3.5533432335055957,244,0,1,0.07948250244379276,rssi_temporal_B_b
141,it0141_08-04-19_17-46-46.mat,160.1461,86.90946055976876,582,0,38.20472,88.90016788354002,547,0,26.07507,76.673453649194,620,0,26.82265,83.12454810089194,641,0,6.16091,38.9626592774659,696,0,6.46631,42.764581665016905,474,0,42.04374,88.95225251117816,572,0,67.7196,162.30170731030526,656,0,27.11302,82.46678789961204,650,0,34.14664,92.97532445068639,685,0,20.31089,74.48899017578302,616,0,0.82121,7.5137250505924165,386,0,56.28848,107.08718429060315,647,0,45.28312,82.57795119198344,591,0,29.49892,82.19313145776599,614,0,3.64867,28.739549704737893,563,0,12.89142,57.12416275433366,549,0,0.36567,8.735902669507025,412,0,39.76718,83.39398932085933,615,0,32.99409,70.99422677282921,548,0,17.26481,56.47620495096939,519,0,0.09523,2.417995295094678,155,0,6.98885,12.006874933866015,89,0,0.1528,4.170605730586385,254,0,1,0.06619706744868036,rssi_temporal_B_b
142,it0142_08-04-19_17-46-55.mat,151.62949,93.45886192512673,563,0,36.63017,98.21487431021383,644,0,22.92001,69.80035452345425,615,0,23.05315,74.9488990251191,591,0,5.4744,38.08600799033682,671,0,5.84694,41.98697360654134,423,0,40.66245,86.74124699355838,584,0,6.82177,31.641058832900963,704,0,26.26739,79.983335593034,634,0,31.28443,86.27332849481988,629,0,21.53933,76.79205657586662,615,0,0.6376,4.2052331968631655,138,0,55.9489,105.12713050773334,614,0,34.07319,73.93178878685337,579,0,25.772,74.94329413630014,597,0,2.89618,22.46781523441031,543,0,14.43738,61.23266904794858,580,0,0.0849,2.2425146577001454,199,0,38.0117,80.33614730063921,532,0,28.99336,63.926451457205104,507,0,15.38633,51.58129369384894,478,0,0.10549,2.4724849564557516,135,0,7.00121,12.032706617212106,99,0,0.07652,1.9360900520378697,170,0,0,0.006668396871945259,rssi_temporal_B_b
143,it0143_08-04-19_17-47-04.mat,38.3404,90.11355718114783,614,0,32.88951,89.13055593880193,606,0,20.95165,65.3994285317349,513,0,22.89635,74.56231908060197,564,0,4.81664,34.60034651720124,642,0,6.47368,41.65163366853214,417,0,43.07468,91.71647149175332,650,0,20.28918,85.40345399881437,732,0,23.12883,74.2813744678375,563,0,29.9948,85.70999692544622,691,0,24.97687,81.9245821167438,590,0,0.88351,7.495397259645415,320,0,57.15767,106.81929699343233,635,0,36.042,76.08861029089701,531,0,24.09431,71.24960838926695,578,0,2.31263,19.37201828625763,518,0,13.30608,57.68908557980097,564,0,0.28606,6.269873178653618,354,0,39.93548,83.67875666601172,576,0,28.73559,62.33381503928585,479,0,14.87476,50.76774797981884,495,0,0.0643,1.6607304146067778,103,0,7.21886,12.23380890403312,110,0,0.32621,7.5321947024688605,439,0,0,0.01983302052785924,rssi_temporal_B_b
144,it0144_08-04-19_17-47-13.mat,33.42469,82.80036744123724,557,0,38.81732,88.25666324996429,608,0,21.46234,67.04434459165367,589,0,22.48009,73.53021721436636,597,0,4.70782,33.439983116736165,632,0,5.24976,38.36417808245604,403,0,40.94739,87.10792364755287,543,0,92.16395,198.14157012196483,718,0,24.10029,75.67433654757669,582,0,31.77745,90.30012736146887,696,0,21.91775,77.8374073626396,632,0,0.57257,4.390577820184947,225,0,54.52279,103.77658001984793,567,0,40.39393,74.84942571025579,598,0,24.00925,71.61007055182601,612,0,3.43985,28.19151187817886,560,0,14.80683,61.44880418162017,658,0,0.08579,2.714916218946729,312,0,36.69859,79.16088505071113,528,0,27.8805,62.97528483262302,458,0,14.66506,50.59460598914078,493,0,0.06329,1.7285092929747297,144,0,7.15165,12.211187996157458,128,0,0.07686,1.7609635261412997,156,0,1,0.09009183773216031,rssi_temporal_B_b
145,it0145_08-04-19_17-47-22.mat,52.72595,111.20294738269082,581,0,40.33875,91.435288037155,639,0,22.72296,69.8340187074924,570,0,23.91224,75.72823303222121,613,0,5.2583,36.32457764530787,624,0,6.12114,41.874768597574366,578,0,42.54943,89.22134440073799,680,0,94.84309,199.50609827584697,730,0,24.12052,75.98513232817061,596,0,39.04168,99.6723161302957,643,0,21.83979,77.60839105893061,618,0,0.81348,8.13825105840315,393,0,55.73935,107.0381619403916,629,0,41.4377,76.65497673804357,561,0,25.51453,74.41103768177877,591,0,3.53829,26.286133490414677,554,0,14.21682,60.13465414457458,562,0,0.21573,6.363088131332144,354,0,39.01523,83.24429913241566,590,0,28.32014,63.736781142291775,547,0,16.86194,55.588814517278564,511,0,0.05608,1.471976573726634,109,0,7.03716,12.001656516264745,138,0,0.07921,2.1571081975413287,150,0,1,0.09271074291300098,rssi_temporal_B_b
146,it0146_08-04-19_17-47-32.mat,34.29403,82.71216812754398,561,0,36.13977,89.01454057819487,605,0,21.45873,66.73295720097454,550,0,22.68049,72.20839524155,616,0,5.18845,37.00160478408335,658,0,6.65156,44.982185246677375,446,0,42.27348,90.58071399966772,712,0,55.35244,156.10573418694906,716,0,23.58742,74.62665795641394,607,0,33.13516,92.85967150369638,653,0,20.53256,74.50099368361741,598,0,0.75311,7.0039271361072855,300,0,54.63847,105.07618362911312,671,0,37.88706,73.47914727700913,489,0,23.88107,71.38527275044271,511,0,3.12662,24.756636834909543,576,0,13.36367,57.59187993225347,554,0,0.13823,3.680614414347148,240,0,38.70821,82.21030463753252,641,0,27.64013,62.41640428271321,505,0,14.86637,50.47678608056481,480,0,0.09512,2.302661978146163,146,0,7.16142,12.186592779920073,95,0,0.11441,3.8548645049988455,284,0,1,0.054107956989247315,rssi_temporal_B_b
147,it0147_08-04-19_17-47-41.mat,38.27066,87.48055042787739,549,0,30.98876,88.98572589838439,676,0,21.31126,66.48988011128009,529,0,21.84988,72.22319547060765,541,0,4.56601,34.19476601294268,666,0,8.56126,50.2103342670849,441,0,42.57261,89.02247304915709,603,0,8.90875,34.46398037716334,651,0,23.49573,74.16187768501483,552,0,29.61527,84.26017002609892,627,0,19.71075,72.5754093645878,600,0,0.76448,7.836615999881582,356,0,55.10206,104.22036194408653,573,0,34.05646,74.01856559180541,533,0,24.03242,72.02417558669866,581,0,3.44234,27.331066853022772,525,0,12.32902,55.41462664170534,585,0,0.36989,10.62792695627421,466,0,38.31719,81.30080553416367,554,0,28.54613,63.98490550140009,514,0,15.2519,50.816973211615036,443,0,0.11222,3.050984541357101,174,0,6.90182,11.931702338208074,96,0,0.27442,7.66745157556277,360,0,0,0.00870845552297165,rssi_temporal_B_b
148,it0148_08-04-19_17-47-50.mat,33.78446,81.54263499856012,580,0,40.1237,89.04075537814131,569,0,21.50831,66.6914427115196,505,0,21.08909,70.47988346309819,588,0,5.14628,34.47607550405934,635,0,5.78418,41.275104624066074,449,0,41.52596,87.83733127821222,644,0,90.34492,193.71489398131885,712,0,22.86528,73.45271561025909,517,0,28.43935,82.68633334220053,591,0,21.52023,76.06623857367406,632,0,0.65613,5.163733477155846,231,0,54.48063,104.33533008910788,586,0,39.19037,72.87366499129229,515,0,24.10484,71.83548404914106,567,0,10.39806,55.77397303614294,547,0,14.26082,60.5940978390437,565,0,0.15229,4.040717480336878,312,0,36.51134,78.73124596628963,557,0,28.22292,63.864639720847094,488,0,14.33449,49.56379491564281,436,0,0.08692,2.269472386613241,137,0,7.00723,12.007018686047756,97,0,0.16726,3.7728986326695817,211,0,1,0.08831370478983383,rssi_temporal_B_b
149,it0149_08-04-19_17-47-59.mat,33.26208,82.02237032708577,524,0,33.71775,87.89348147011529,590,0,21.89124,66.52742736091935,555,0,23.41274,75.78660914496967,624,0,5.78282,38.54034889369322,647,0,6.79443,44.597614184786835,437,0,41.18868,87.56997339189729,605,0,33.28109,111.80557758185367,700,0,24.78885,77.25194046545046,574,0,30.88904,86.77158859833327,642,0,22.95736,79.483739606478,658,0,0.69991,6.512850066744973,448,0,55.93665,105.92209522463904,598,0,35.48059,74.31570724451123,509,0,25.19548,74.30594678469282,586,0,9.45827,55.57563655602247,548,0,14.61662,60.93632791509183,557,0,0.20231,4.520851763097305,286,0,38.23283,80.38158470813511,567,0,27.27136,61.880762307444144,442,0,16.31496,53.29148187279465,478,0,0.10297,2.3311986571504364,183,0,7.04455,12.061177608239587,95,0,0.11181,2.66383342645519,171,0,1,0.032532834799608994,rssi_temporal_B_b
150,it0150_08-04-19_17-48-08.mat,59.77643,111.08591659816783,569,0,30.82352,87.56418123188043,545,0,23.17426,69.84286258059873,551,0,23.95693,76.6104200156552,618,0,4.87164,35.049002321184545,628,0,9.75783,55.115617602373824,540,0,41.95566,89.53134486851184,605,0,7.15011,31.755015619393106,681,0,23.85288,75.43962046369003,572,0,30.7301,86.89975980398336,660,0,21.26061,76.25808699690741,627,0,3.37647,31.295484983286332,479,0,56.37461,106.29593245909224,571,0,35.37163,76.73430641599036,577,0,25.68092,74.6287845804392,558,0,4.99815,36.0628469006192,558,0,12.81012,56.15791400671503,557,0,0.20362,5.349489592063901,306,0,38.92097,82.13480482876366,555,0,27.95539,63.029105657211254,491,0,15.06991,50.55968772245237,482,0,0.07495,1.947653074215221,179,0,6.86117,11.89169610405093,93,0,0.13903,3.6913006730825924,229,0,0,0.006989354838709677,rssi_temporal_B_b
151,it0151_08-04-19_17-48-17.mat,38.51714,90.55016922248352,533,0,32.36611,89.61814232323665,667,0,90.41472,134.28230310551575,621,0,23.11572,75.70026452319436,601,0,5.58332,34.850289206513054,633,0,8.36564,49.08897806422945,492,0,41.52006,88.28651028099593,607,0,7.04163,31.966452054350665,685,0,24.7341,77.04163599762144,601,0,33.57802,91.84947018290089,643,0,23.44695,81.1114146449037,627,0,2.24424,22.091431977633324,401,0,56.54841,105.10538176740475,563,0,36.51777,78.54155577926313,558,0,27.0846,73.82295688225987,566,0,47.03805,121.25855822249206,528,0,16.2846,65.35046765586303,614,0,0.2527,6.441073102364232,332,0,38.82733,81.38974600692092,519,0,29.46597,66.00520859719406,582,0,16.02826,53.296593337401966,482,0,0.19931,2.430169854948415,128,0,7.20404,12.285532454004588,106,0,0.13034,3.619935287322137,263,0,0,0.006883313782991202,rssi_temporal_B_b
152,it0152_08-04-19_17-48-26.mat,45.35766,98.5658168906665,618,0,42.37839,90.05416998122796,627,0,24.85425,74.51758763498385,644,0,26.05708,80.94797700914829,609,0,5.28835,35.94065892937274,628,0,15.86846,66.04358346749818,477,0,42.83343,89.61919517846106,625,0,107.83675,209.41643942020767,712,0,27.08988,82.17912862512964,611,0,33.62217,92.30126052493054,645,0,21.38221,76.80289633546316,660,0,3.43051,28.23204581924413,442,0,57.19332,107.03720039022696,626,0,42.6167,80.18735187740022,599,0,28.72385,82.20554866417169,664,0,3.4037,27.88575382359243,522,0,14.41968,60.91097789969884,670,0,0.85971,14.690663998468551,353,0,40.4355,83.73195268086133,543,0,30.91914,70.13705099061694,569,0,17.38966,56.40820388103489,518,0,0.06163,1.691895901969149,119,0,6.92622,11.979082456999784,139,0,0.59392,9.548576806707898,362,0,1,0.10541226783968718,rssi_temporal_B_b
153,it0153_08-04-19_17-48-35.mat,49.73568,102.45027249811295,578,0,36.36922,98.2534586495132,650,0,23.14912,68.76262155579585,548,0,23.46704,76.07871143518665,626,0,5.76167,38.54847816465781,635,0,5.68395,38.805159739363276,394,0,43.56685,88.52298069471848,572,0,11.85913,56.632107021045044,692,0,26.22894,80.03238698474762,589,0,35.51908,91.05945528034748,618,0,21.849,77.91438621333035,617,0,0.61978,5.3645347190227035,358,0,67.61055,108.83868548773225,650,0,36.55372,77.73787966082945,594,0,25.24638,74.45004054327708,610,0,48.11786,122.389434466462,539,0,14.62994,61.18712508033369,581,0,0.10035,3.1930518125298253,309,0,43.56888,83.83632014554074,619,0,28.93781,64.47801518660371,570,0,15.88336,52.714035655699895,487,0,0.11251,2.5169250087954547,117,0,7.16543,12.1832960612102,93,0,0.05604,1.3094271718579846,135,0,0,0.011592502443792767,rssi_temporal_B_b
154,it0154_08-04-19_17-48-44.mat,38.22748,86.01230256683982,579,0,29.78784,86.8478366347395,641,0,21.3611,66.78724673760702,539,0,21.16393,71.9891190177731,621,0,11.03492,55.379400688284804,659,0,6.29323,42.0567160649414,408,0,42.38093,87.3616285467201,552,0,8.83493,39.76369628059117,678,0,22.94078,73.81537030315299,588,0,28.90002,83.09265228646633,636,0,19.11629,71.70056252663504,580,0,0.63537,5.422170687381578,246,0,87.35245,99.01972828177979,594,0,33.60123,73.53720767398706,561,0,55.06683,81.92556599591546,527,0,2.57857,21.15685436814982,488,0,12.29979,55.0651208657159,536,0,0.12905,4.54470198115344,284,0,42.21868,83.45016751964971,630,0,27.54963,62.08054265921893,489,0,14.38694,48.47313067500798,474,0,0.05756,1.5733171474308671,100,0,6.8907,11.917914813842227,97,0,0.09489,2.9906330246120136,217,0,0,0.008636295210166178,rssi_temporal_B_b
155,it0155_08-04-19_17-48-53.mat,40.4353,84.97319514947051,646,0,37.8196,92.16913081851212,637,0,23.22056,69.29790396026708,584,0,22.52465,74.47374230141453,606,0,4.70955,33.93042335128608,630,0,5.82425,41.17639350328656,422,0,46.32002,91.71568364897904,576,0,83.10624,183.1970514311363,680,0,24.51545,77.18473425035225,620,0,30.70568,85.85725709418861,588,0,21.22982,76.43185214795989,591,0,0.65814,5.5569264652683685,268,0,70.06117,108.66639337086282,635,0,40.61423,76.4436806512291,581,0,24.32135,72.32472332596579,592,0,19.82247,72.2962077366379,451,0,13.85715,59.16428250116366,572,0,0.13131,4.378046103446148,287,0,48.52678,85.07841208456819,584,0,29.58137,65.07423483163747,520,0,15.06271,50.6648408411188,478,0,0.06234,1.6197819990356725,109,0,6.98697,11.993559113920272,101,0,0.08619,2.5390985179586867,184,0,1,0.08123777126099707,rssi_temporal_B_b
